symbol,exchange,yahoo_ticker,company_name,aliases,sector,isin,scrip_code,source
SKMEGGPROD,BSE,532143.BO,Skm Egg Products Export (India,SKMEGGPROD|Skm Egg Products Export (India,,INE411D01023,532143,IIFL_SCRIPMASTER
SKP,BSE,208938.BO,Skp Bearing Industri.,SKP|Skp Bearing Industri.|Skp Bearing Industri. Limited,,INE0KZA01016,208938,IIFL_SCRIPMASTER
SKPSEC,BSE,531169.BO,Skp Securities,SKPSEC|Skp Securities|Skp Securities Limited,,INE709B01016,531169,IIFL_SCRIPMASTER
SKYGOLD,BSE,541967.BO,Sky Gold and Diamonds,SKYGOLD|Sky Gold and Diamonds|Sky Gold and Diamonds Limited,,INE01IU01018,541967,IIFL_SCRIPMASTER
SKYIND,BSE,526479.BO,Sky Industries,SKYIND|Sky Industries|Sky Industries Limited,,INE765B01018,526479,IIFL_SCRIPMASTER
SKYBIOTECH,BSE,512036.BO,Skybiotech Healthcare,SKYBIOTECH|Skybiotech Healthcare|Skybiotech Healthcare Limited,,INE393H01016,512036,IIFL_SCRIPMASTER
SKYLMILAR,BSE,505650.BO,Skyline Millars,SKYLMILAR|Skyline Millars|Skyline Millars Limited,,INE178E01026,505650,IIFL_SCRIPMASTER
SLONE,BSE,211564.BO,Slone Infosystems,SLONE|Slone Infosystems|Slone Infosystems Limited,,INE0SMA01017,211564,IIFL_SCRIPMASTER
SMARTFIN,BSE,539494.BO,Smart Finsec,SMARTFIN|Smart Finsec|Smart Finsec Limited,,INE766D01020,539494,IIFL_SCRIPMASTER
SMARTEN,BSE,213528.BO,Smarten Power Systems,SMARTEN|Smarten Power Systems|Smarten Power Systems Limited,,INE14GK01016,213528,IIFL_SCRIPMASTER
SMARTWORKS,BSE,544447.BO,Smartworks Coworking Spaces Li,SMARTWORKS|Smartworks Coworking Spaces Li,,INE0NAZ01010,544447,IIFL_SCRIPMASTER
SMCGLOBAL,BSE,543263.BO,Smc Global Securities,SMCGLOBAL|Smc Global Securities|Smc Global Securities Limited,,INE103C01036,543263,IIFL_SCRIPMASTER
SMFIL,BSE,513418.BO,Smiths & Founders (India) Limi,SMFIL|Smiths & Founders (India) Limi,,INE728B01032,513418,IIFL_SCRIPMASTER
SMLMAH,BSE,505192.BO,Sml Mahindra,SMLMAH|Sml Mahindra|Sml Mahindra Limited,,INE294B01019,505192,IIFL_SCRIPMASTER
SMRUTHIORG,BSE,540686.BO,Smruthi Organics,SMRUTHIORG|Smruthi Organics|Smruthi Organics Limited,,INE172E01011,540686,IIFL_SCRIPMASTER
SMSPHARMA,BSE,532815.BO,Sms Pharmaceuticals,SMSPHARMA|Sms Pharmaceuticals|Sms Pharmaceuticals Limited,,INE812G01025,532815,IIFL_SCRIPMASTER
SMVD,BSE,200223.BO,Smvd Poly Pack,SMVD|Smvd Poly Pack|Smvd Poly Pack Limited,,INE702Y01013,200223,IIFL_SCRIPMASTER
SNEHAA,BSE,213708.BO,Snehaa Organics,SNEHAA|Snehaa Organics|Snehaa Organics Limited,,INE1OIC01018,213708,IIFL_SCRIPMASTER
SNL,BSE,505827.BO,Snl Bearings,SNL|Snl Bearings|Snl Bearings Limited,,INE568F01017,505827,IIFL_SCRIPMASTER
SNOWMAN,BSE,538635.BO,Snowman Logistics,SNOWMAN|Snowman Logistics|Snowman Logistics Limited,,INE734N01019,538635,IIFL_SCRIPMASTER
SNSX50,BSE,999920093.BO,Snsx50,SNSX50|Snsx50,,SNSX50,999920093,IIFL_SCRIPMASTER
SOBHA,BSE,532784.BO,Sobha,SOBHA|Sobha,,INE671H01015,532784,IIFL_SCRIPMASTER
SOBME,BSE,512014.BO,Sobhagya Merchantile,SOBME|Sobhagya Merchantile|Sobhagya Merchantile Limited,,INE754D01018,512014,IIFL_SCRIPMASTER
SAFE,BSE,544257.BO,Sodhani Academy of Fintech Ena,SAFE|Sodhani Academy of Fintech Ena,,INE0Q3401017,544257,IIFL_SCRIPMASTER
SODHACAP,BSE,544560.BO,Sodhani Capital,SODHACAP|Sodhani Capital|Sodhani Capital Limited,,INE0QU501030,544560,IIFL_SCRIPMASTER
SOFCOM,BSE,538923.BO,Sofcom Systems,SOFCOM|Sofcom Systems|Sofcom Systems Limited,,INE499Q01012,538923,IIFL_SCRIPMASTER
SOFTRAKV,BSE,531529.BO,Softrak Venture Investment,SOFTRAKV|Softrak Venture Investment|Softrak Venture Investment Limited,,INE562E01021,531529,IIFL_SCRIPMASTER
SOLARINDS,BSE,532725.BO,Solar Industries India,SOLARINDS|Solar Industries India|Solar Industries India Limited,,INE343H01029,532725,IIFL_SCRIPMASTER
SOLARA,BSE,541540.BO,Solara Active Pharma Sciences,SOLARA|Solara Active Pharma Sciences,,INE624Z01016,541540,IIFL_SCRIPMASTER
SOLARIUM,BSE,544354.BO,Solarium Green Energy,SOLARIUM|Solarium Green Energy|Solarium Green Energy Limited,,INE0W0H01017,544354,IIFL_SCRIPMASTER
SOLARWORLD,BSE,544532.BO,Solarworld Energy Solutions Li,SOLARWORLD|Solarworld Energy Solutions Li,,INE0TY101024,544532,IIFL_SCRIPMASTER
SOLEX,BSE,203111.BO,Solex Energy,SOLEX|Solex Energy|Solex Energy Limited,,INE880Y01017,203111,IIFL_SCRIPMASTER
SOLIDSTON,BSE,513699.BO,Solid Stone Company,SOLIDSTON|Solid Stone Company|Solid Stone Company Limited,,INE584G01012,513699,IIFL_SCRIPMASTER
SOLIMAC,BSE,522152.BO,Solitaire Machine Tools,SOLIMAC|Solitaire Machine Tools|Solitaire Machine Tools Limited,,INE410A01013,522152,IIFL_SCRIPMASTER
BALCO,BSE,211885.BO,Solve Plastic Products L,BALCO|Solve Plastic Products L,,INE0U0201016,211885,IIFL_SCRIPMASTER
SDBL,BSE,507514.BO,Som Distilleries & Breweries L,SDBL|Som Distilleries & Breweries L,,INE480C01038,507514,IIFL_SCRIPMASTER
SOMATEX,BSE,521034.BO,Soma Textiles & Industries,SOMATEX|Soma Textiles & Industries|Soma Textiles & Industries Limited,,INE314C01013,521034,IIFL_SCRIPMASTER
SOMANYCERA,BSE,531548.BO,Somany Ceramics,SOMANYCERA|Somany Ceramics|Somany Ceramics Limited,,INE355A01028,531548,IIFL_SCRIPMASTER
SOMICONVEY,BSE,533001.BO,Somi Conveyor Beltings,SOMICONVEY|Somi Conveyor Beltings|Somi Conveyor Beltings Limited,,INE323J01019,533001,IIFL_SCRIPMASTER
SONACOMS,BSE,543300.BO,Sona Blw Precision Forgings Li,SONACOMS|Sona Blw Precision Forgings Li,,INE073K01018,543300,IIFL_SCRIPMASTER
SONAMAC,BSE,211253.BO,Sona Machinery,SONAMAC|Sona Machinery|Sona Machinery Limited,,INE0Q6H01012,211253,IIFL_SCRIPMASTER
SONALAD,BSE,526901.BO,Sonal Adhesives,SONALAD|Sonal Adhesives|Sonal Adhesives Limited,,INE344I01017,526901,IIFL_SCRIPMASTER
SONAL,BSE,538943.BO,Sonal Mercantile,SONAL|Sonal Mercantile|Sonal Mercantile Limited,,INE321M01017,538943,IIFL_SCRIPMASTER
SONALIS,BSE,543924.BO,Sonalis Consumer Products Limi,SONALIS|Sonalis Consumer Products Limi,,INE0N5O01013,543924,IIFL_SCRIPMASTER
SONAMLTD,BSE,211563.BO,Sonam,SONAMLTD|Sonam|Sonam Limited,,INE00LM01029,211563,IIFL_SCRIPMASTER
SONATSOFTW,BSE,532221.BO,Sonata Software,SONATSOFTW|Sonata Software|Sonata Software Limited,,INE269A01021,532221,IIFL_SCRIPMASTER
SONUINFRA,BSE,208763.BO,Sonu Infratech,SONUINFRA|Sonu Infratech|Sonu Infratech Limited,,INE0JZA01018,208763,IIFL_SCRIPMASTER
SOTAC,BSE,209842.BO,Sotac Pharmaceuticals,SOTAC|Sotac Pharmaceuticals|Sotac Pharmaceuticals Limited,,INE0O2D01012,209842,IIFL_SCRIPMASTER
SOURCENTRL,BSE,531398.BO,Source Natural Foods & Herbal,SOURCENTRL|Source Natural Foods & Herbal,,INE679C01027,531398,IIFL_SCRIPMASTER
STHINPA,BSE,516108.BO,South India Paper Mills,STHINPA|South India Paper Mills|South India Paper Mills Limited,,INE088G01014,516108,IIFL_SCRIPMASTER
SOUTHBANK,BSE,532218.BO,South Indian Bank,SOUTHBANK|South Indian Bank|South Indian Bank Limited,,INE683A01023,532218,IIFL_SCRIPMASTER
SOUTHWEST,BSE,543986.BO,South West Pinnacle Exploratio,SOUTHWEST|South West Pinnacle Exploratio,,INE980Y01015,543986,IIFL_SCRIPMASTER
SOUTHERNIN,BSE,540174.BO,Southern Infoconsultants Limit,SOUTHERNIN|Southern Infoconsultants Limit,,INE298B01010,540174,IIFL_SCRIPMASTER
SOUTLAT,BSE,514454.BO,Southern Latex,SOUTLAT|Southern Latex|Southern Latex Limited,,INE410M01018,514454,IIFL_SCRIPMASTER
SOUTHMG,BSE,513498.BO,Southern Magnesium & Chemicals,SOUTHMG|Southern Magnesium & Chemicals,,INE308N01012,513498,IIFL_SCRIPMASTER
SPIC,BSE,590030.BO,Southern Petrochemicals,SPIC|Southern Petrochemicals|Southern Petrochemicals Limited,,INE147A01011,590030,IIFL_SCRIPMASTER
SOVERDIA,BSE,523826.BO,Sovereign Diamonds,SOVERDIA|Sovereign Diamonds|Sovereign Diamonds Limited,,INE959D01013,523826,IIFL_SCRIPMASTER
SPCAPIT,BSE,530289.BO,Sp Capital Financing,SPCAPIT|Sp Capital Financing|Sp Capital Financing Limited,,INE102F01015,530289,IIFL_SCRIPMASTER
SPRL,BSE,208626.BO,Sp Refractories,SPRL|Sp Refractories|Sp Refractories Limited,,INE0JW501011,208626,IIFL_SCRIPMASTER
SPACEINCUBA,BSE,541890.BO,Space Incubatrics Technologies,SPACEINCUBA|Space Incubatrics Technologies,,INE797Z01028,541890,IIFL_SCRIPMASTER
SPCENET,BSE,203377.BO,Spacenet Enters Ind,SPCENET|Spacenet Enters Ind|Spacenet Enters Ind Limited,,INE970N01027,203377,IIFL_SCRIPMASTER
SPANDANA,BSE,542759.BO,Spandana Sphoorty Financial Li,SPANDANA|Spandana Sphoorty Financial Li,,INE572J01011,542759,IIFL_SCRIPMASTER
SSFLPP,BSE,890221.BO,Spandana Sphoorty Financial Li,SSFLPP|Spandana Sphoorty Financial Li,,IN9572J01019,890221,IIFL_SCRIPMASTER
SPARKLEGR,BSE,530037.BO,Sparkle Gold Rock,SPARKLEGR|Sparkle Gold Rock|Sparkle Gold Rock Limited,,INE618F01010,530037,IIFL_SCRIPMASTER
SPEB,BSE,215418.BO,Speb Adhesives,SPEB|Speb Adhesives|Speb Adhesives Limited,,INE1CW901027,215418,IIFL_SCRIPMASTER
SPECIALITY,BSE,534425.BO,Speciality Restaurants,SPECIALITY|Speciality Restaurants|Speciality Restaurants Limited,,INE247M01014,534425,IIFL_SCRIPMASTER
SPECTRUM,BSE,544386.BO,Spectrum Electrical Industries,SPECTRUM|Spectrum Electrical Industries,,INE01EO01010,544386,IIFL_SCRIPMASTER
SPECFOOD,BSE,531982.BO,Spectrum Foods,SPECFOOD|Spectrum Foods|Spectrum Foods Limited,,INE547C01018,531982,IIFL_SCRIPMASTER
SPECTSTM,BSE,210427.BO,Spectrum Talent Mgmt,SPECTSTM|Spectrum Talent Mgmt|Spectrum Talent Mgmt Limited,,INE0OL001018,210427,IIFL_SCRIPMASTER
SPELS,BSE,517166.BO,Spel Semiconductor,SPELS|Spel Semiconductor|Spel Semiconductor Limited,,INE252A01019,517166,IIFL_SCRIPMASTER
SPENCERS,BSE,542337.BO,Spencers Retail,SPENCERS|Spencers Retail|Spencers Retail Limited,,INE020801028,542337,IIFL_SCRIPMASTER
SPENTA,BSE,526161.BO,Spenta International,SPENTA|Spenta International|Spenta International Limited,,INE175C01018,526161,IIFL_SCRIPMASTER
SPICEISLIN,BSE,526827.BO,Spice Islands Industries Limit,SPICEISLIN|Spice Islands Industries Limit,,INE882D01017,526827,IIFL_SCRIPMASTER
SPICELOUNG,BSE,539895.BO,Spice Lounge Food Works Limite,SPICELOUNG|Spice Lounge Food Works Limite,,INE631E01024,539895,IIFL_SCRIPMASTER
SPICEJET,BSE,500285.BO,Spicejet,SPICEJET|Spicejet|Spicejet Limited,,INE285B01017,500285,IIFL_SCRIPMASTER
SPLIL,BSE,532651.BO,Spl Industries,SPLIL|Spl Industries|Spl Industries Limited,,INE978G01016,532651,IIFL_SCRIPMASTER
SPMLINFRA,BSE,500402.BO,Spml Infra,SPMLINFRA|Spml Infra|Spml Infra Limited,,INE937A01023,500402,IIFL_SCRIPMASTER
SPORTKING,BSE,539221.BO,Sportking India,SPORTKING|Sportking India|Sportking India Limited,,INE885H01029,539221,IIFL_SCRIPMASTER
SPPPOLY,BSE,211978.BO,Spp Polymer,SPPPOLY|Spp Polymer|Spp Polymer Limited,,INE0QR801013,211978,IIFL_SCRIPMASTER
SPRAYKING,BSE,540079.BO,Sprayking,SPRAYKING|Sprayking|Sprayking Limited,,INE537U01037,540079,IIFL_SCRIPMASTER
SPUNWEB,BSE,213552.BO,Spunweb Nonwoven,SPUNWEB|Spunweb Nonwoven|Spunweb Nonwoven Limited,,INE19QH01010,213552,IIFL_SCRIPMASTER
SFPIL,BSE,526532.BO,Square Four Projects India Lim,SFPIL|Square Four Projects India Lim,,INE716K01020,526532,IIFL_SCRIPMASTER
SRHHYPOLTD,BSE,532842.BO,Sree Rayalaseema Hi-Strength H,SRHHYPOLTD|Sree Rayalaseema Hi-Strength H,,INE917H01012,532842,IIFL_SCRIPMASTER
SREEL,BSE,535601.BO,Sreeleathers,SREEL|Sreeleathers|Sreeleathers Limited,,INE099F01013,535601,IIFL_SCRIPMASTER
SRESTHA,BSE,539217.BO,Srestha Finvest,SRESTHA|Srestha Finvest|Srestha Finvest Limited,,INE606K01049,539217,IIFL_SCRIPMASTER
SRF,BSE,503806.BO,Srf,SRF|Srf|Srf Limited,,INE647A01010,503806,IIFL_SCRIPMASTER
SRGFFL,BSE,536710.BO,Srg Fingrow Finance,SRGFFL|Srg Fingrow Finance|Srg Fingrow Finance Limited,,INE326P01019,536710,IIFL_SCRIPMASTER
SRGHFL,BSE,534680.BO,Srg Housing Finance,SRGHFL|Srg Housing Finance|Srg Housing Finance Limited,,INE559N01010,534680,IIFL_SCRIPMASTER
AMARNATH,BSE,538863.BO,Sri Amarnath Finance,AMARNATH|Sri Amarnath Finance|Sri Amarnath Finance Limited,,INE985Q01010,538863,IIFL_SCRIPMASTER
SRICC,BSE,518053.BO,Sri Chakra Cement,SRICC|Sri Chakra Cement|Sri Chakra Cement Limited,,INE827D01020,518053,IIFL_SCRIPMASTER
HAVISHA,BSE,531322.BO,Sri Havisha Hospitality Infras,HAVISHA|Sri Havisha Hospitality Infras,,INE293B01029,531322,IIFL_SCRIPMASTER
SRIKPRIND,BSE,514442.BO,Sri Kpr Industries,SRIKPRIND|Sri Kpr Industries|Sri Kpr Industries Limited,,INE009C01019,514442,IIFL_SCRIPMASTER
SLSTLQ,BSE,521161.BO,Sri Lakshmi Saraswathi Textile,SLSTLQ|Sri Lakshmi Saraswathi Textile,,INE456D01010,521161,IIFL_SCRIPMASTER
LOTUSDEV,BSE,544469.BO,Sri Lotus Developers and Realt,LOTUSDEV|Sri Lotus Developers and Realt,,INE0V9Q01010,544469,IIFL_SCRIPMASTER
SRINACHA,BSE,521234.BO,Sri Nachammai Cotton Mills,SRINACHA|Sri Nachammai Cotton Mills|Sri Nachammai Cotton Mills Limited,,INE443E01016,521234,IIFL_SCRIPMASTER
SRIGEE,BSE,544399.BO,Srigee Dlm,SRIGEE|Srigee Dlm|Srigee Dlm Limited,,INE0RJ901010,544399,IIFL_SCRIPMASTER
SPCON,BSE,215881.BO,Srinibas Pradhan Const L,SPCON|Srinibas Pradhan Const L,,INE0TPJ01019,215881,IIFL_SCRIPMASTER
SSFL,BSE,210547.BO,Srivari Spices N Foods L,SSFL|Srivari Spices N Foods L,,INE0ON201012,210547,IIFL_SCRIPMASTER
SRIVASAVI,BSE,209532.BO,Srivasavi Adhesive Tape L,SRIVASAVI|Srivasavi Adhesive Tape L,,INE0NPI01014,209532,IIFL_SCRIPMASTER
SRM,BSE,544158.BO,Srm Contractors,SRM|Srm Contractors|Srm Contractors Limited,,INE0R6Z01013,544158,IIFL_SCRIPMASTER
SRUSTEELS,BSE,540914.BO,Sru Steels,SRUSTEELS|Sru Steels|Sru Steels Limited,,INE425C01017,540914,IIFL_SCRIPMASTER
SSPDL,BSE,530821.BO,Sspdl,SSPDL|Sspdl|Sspdl Limited,,INE838C01011,530821,IIFL_SCRIPMASTER
SSPNFIN,BSE,539026.BO,Sspn Finance,SSPNFIN|Sspn Finance|Sspn Finance Limited,,INE820R01017,539026,IIFL_SCRIPMASTER
STALLION,BSE,544342.BO,Stallion India Fluorochemicals,STALLION|Stallion India Fluorochemicals,,INE0RYC01010,544342,IIFL_SCRIPMASTER
STANBIK,BSE,544659.BO,Stanbik Agro,STANBIK|Stanbik Agro|Stanbik Agro Limited,,INE16QA01011,544659,IIFL_SCRIPMASTER
STDBAT,BSE,504180.BO,Standard Batteries,STDBAT|Standard Batteries|Standard Batteries Limited,,INE502C01039,504180,IIFL_SCRIPMASTER
STANCAP,BSE,511700.BO,Standard Capital Markets,STANCAP|Standard Capital Markets|Standard Capital Markets Limited,,INE625D01028,511700,IIFL_SCRIPMASTER
SETL,BSE,544333.BO,Standard Engineering Technolog,SETL|Standard Engineering Technolog,,INE0M4D01010,544333,IIFL_SCRIPMASTER
SIL,BSE,530017.BO,Standard Industries,SIL|Standard Industries|Standard Industries Limited,,INE173A01025,530017,IIFL_SCRIPMASTER
STDSFAC,BSE,526231.BO,Standard Surfactants,STDSFAC|Standard Surfactants|Standard Surfactants Limited,,INE307D01015,526231,IIFL_SCRIPMASTER
STANLEY,BSE,544202.BO,Stanley Lifestyles,STANLEY|Stanley Lifestyles|Stanley Lifestyles Limited,,INE01A001028,544202,IIFL_SCRIPMASTER
STANPACK,BSE,530931.BO,Stanpacks (India),STANPACK|Stanpacks (India)|Stanpacks (India) Limited,,INE457D01018,530931,IIFL_SCRIPMASTER
STANROS,BSE,506105.BO,Stanrose Mafatlal Investments,STANROS|Stanrose Mafatlal Investments,,INE441L01015,506105,IIFL_SCRIPMASTER
STARCEMENT,BSE,540575.BO,Star Cement,STARCEMENT|Star Cement|Star Cement Limited,,INE460H01021,540575,IIFL_SCRIPMASTER
STARDELTA2,BSE,590129.BO,Star Delta Transformers,STARDELTA2|Star Delta Transformers|Star Delta Transformers Limited,,,590129,IIFL_SCRIPMASTER
STARDELTA,BSE,539255.BO,Star Delta Transformers Limite,STARDELTA|Star Delta Transformers Limite,,INE541K01014,539255,IIFL_SCRIPMASTER
STARHEALTH,BSE,543412.BO,Star Health and Allied Insuran,STARHEALTH|Star Health and Allied Insuran,,INE575P01011,543412,IIFL_SCRIPMASTER
STARHFL,BSE,539017.BO,Star Housing Finance,STARHFL|Star Housing Finance|Star Housing Finance Limited,,INE526R01028,539017,IIFL_SCRIPMASTER
STARPAPER,BSE,516022.BO,Star Paper Mills,STARPAPER|Star Paper Mills|Star Paper Mills Limited,,INE733A01018,516022,IIFL_SCRIPMASTER
STARCOM,BSE,531616.BO,Starcom Information Technology,STARCOM|Starcom Information Technology,,INE347I01010,531616,IIFL_SCRIPMASTER
STARLOG,BSE,520155.BO,Starlog Enterprises,STARLOG|Starlog Enterprises|Starlog Enterprises Limited,,INE580C01019,520155,IIFL_SCRIPMASTER
STARSOURCE,BSE,506365.BO,Starsource Multitrade,STARSOURCE|Starsource Multitrade|Starsource Multitrade Limited,,INE320M01019,506365,IIFL_SCRIPMASTER
STARTECK,BSE,512381.BO,Starteck Finance,STARTECK|Starteck Finance|Starteck Finance Limited,,INE992I01013,512381,IIFL_SCRIPMASTER
SBBJ,BSE,501061.BO,State Bank of Bikaner & Jaipur,SBBJ|State Bank of Bikaner & Jaipur,,INE648A01026,501061,IIFL_SCRIPMASTER
SBIN,BSE,500112.BO,State Bank of India,SBI|SBIN|State Bank|State Bank of India,,INE062A01020,500112,IIFL_SCRIPMASTER
MYSOREBANK,BSE,532200.BO,State Bank of Mysore,MYSOREBANK|State Bank of Mysore,,INE651A01020,532200,IIFL_SCRIPMASTER
SBT,BSE,532191.BO,State Bank of Travancore,SBT|State Bank of Travancore,,INE654A01024,532191,IIFL_SCRIPMASTER
STCINDIA,BSE,512531.BO,State Trading of I,STCINDIA|State Trading Corporation of I|State Trading of I,,INE655A01013,512531,IIFL_SCRIPMASTER
SAIL,BSE,500113.BO,Steel Authority of India,SAIL|Steel Authority of India|Steel Authority of India Limited,,INE114A01011,500113,IIFL_SCRIPMASTER
STEELCITY,BSE,204419.BO,Steel City Securities,STEELCITY|Steel City Securities|Steel City Securities Limited,,INE395H01011,204419,IIFL_SCRIPMASTER
STEELXIND,BSE,534748.BO,Steel Exchange India,STEELXIND|Steel Exchange India|Steel Exchange India Limited,,INE503B01021,534748,IIFL_SCRIPMASTER
STLSTRINF,BSE,513173.BO,Steel Strips Infrastructures L,STLSTRINF|Steel Strips Infrastructures L,,INE205F01016,513173,IIFL_SCRIPMASTER
SSWL,BSE,513262.BO,Steel Strips Wheels,SSWL|Steel Strips Wheels|Steel Strips Wheels Limited,,INE802C01033,513262,IIFL_SCRIPMASTER
STEELCAS,BSE,513517.BO,Steelcast,STEELCAS|Steelcast|Steelcast Limited,,INE124E01038,513517,IIFL_SCRIPMASTER
STML,BSE,543622.BO,Steelman Telecom,STML|Steelman Telecom|Steelman Telecom Limited,,INE0MSK01016,543622,IIFL_SCRIPMASTER
STEL,BSE,533316.BO,Stel Holdings,STEL|Stel Holdings|Stel Holdings Limited,,INE577L01016,533316,IIFL_SCRIPMASTER
STELLAR,BSE,536738.BO,Stellar Capital Services,STELLAR|Stellar Capital Services|Stellar Capital Services Limited,,INE325P01011,536738,IIFL_SCRIPMASTER
STEP2COR,BSE,531509.BO,Step Two,STEP2COR|Step Two|Step Two Corporation Limited,,INE623D01015,531509,IIFL_SCRIPMASTER
STRGRENWO,BSE,526500.BO,Sterling Green Woods,STRGRENWO|Sterling Green Woods|Sterling Green Woods Limited,,INE398F01019,526500,IIFL_SCRIPMASTER
STERTOOLS,BSE,530759.BO,Sterling Tools,STERTOOLS|Sterling Tools|Sterling Tools Limited,,INE334A01023,530759,IIFL_SCRIPMASTER
SWSOLAR,BSE,542760.BO,Sterling and Wilson Renewable,SWSOLAR|Sterling and Wilson Renewable,,INE00M201021,542760,IIFL_SCRIPMASTER
SGL,BSE,532730.BO,Stl Global,SGL|Stl Global|Stl Global Limited,,INE353H01010,532730,IIFL_SCRIPMASTER
STAL,BSE,544171.BO,Storage Technologies and Autom,STAL|Storage Technologies and Autom,,INE0RGM01016,544171,IIFL_SCRIPMASTER
STOVEKRAFT,BSE,543260.BO,Stove Kraft,STOVEKRAFT|Stove Kraft|Stove Kraft Limited,,INE00IN01015,543260,IIFL_SCRIPMASTER
STOVACQ,BSE,504959.BO,Stovec Industries,STOVACQ|Stovec Industries|Stovec Industries Limited,,INE755D01015,504959,IIFL_SCRIPMASTER
STRIDERS,BSE,215841.BO,Striders Impex,STRIDERS|Striders Impex|Striders Impex Limited,,INE1XWN01017,215841,IIFL_SCRIPMASTER
STAR,BSE,532531.BO,Strides Pharma Science,STAR|Strides Pharma Science|Strides Pharma Science Limited,,INE939A01011,532531,IIFL_SCRIPMASTER
STUDDS,BSE,544599.BO,Studds Accessories,STUDDS|Studds Accessories|Studds Accessories Limited,,INE00Q601028,544599,IIFL_SCRIPMASTER
STUDIOLSD,BSE,213670.BO,Studio Lsd,STUDIOLSD|Studio Lsd|Studio Lsd Limited,,INE17VO01028,213670,IIFL_SCRIPMASTER
STYLAMIND,BSE,526951.BO,Stylam Industries,STYLAMIND|Stylam Industries|Stylam Industries Limited,,INE239C01020,526951,IIFL_SCRIPMASTER
STYRENIX,BSE,506222.BO,Styrenix Performance Materials,STYRENIX|Styrenix Performance Materials,,INE189B01011,506222,IIFL_SCRIPMASTER
SUBAHOTELS,BSE,215180.BO,Suba Hotels,SUBAHOTELS|Suba Hotels|Suba Hotels Limited,,INE0RYR01018,215180,IIFL_SCRIPMASTER
SUBAM,BSE,544267.BO,Subam Papers,SUBAM|Subam Papers|Subam Papers Limited,,INE0U6201010,544267,IIFL_SCRIPMASTER
SUBROS,BSE,517168.BO,Subros,SUBROS|Subros|Subros Limited,,INE287B01021,517168,IIFL_SCRIPMASTER
SUDAI,BSE,506003.BO,Sudal Industries,SUDAI|Sudal Industries|Sudal Industries Limited,,INE618D01015,506003,IIFL_SCRIPMASTER
SUDARSCHEM,BSE,506655.BO,Sudarshan Chemical Industries,SUDARSCHEM|Sudarshan Chemical Industries,,INE659A01023,506655,IIFL_SCRIPMASTER
SUDARCOLOR,BSE,506390.BO,Sudarshan Colorants India Limi,SUDARCOLOR|Sudarshan Colorants India Limi,,INE492A01029,506390,IIFL_SCRIPMASTER
SUDEEPPHRM,BSE,544619.BO,Sudeep Pharma,SUDEEPPHRM|Sudeep Pharma|Sudeep Pharma Limited,,INE0QPI01025,544619,IIFL_SCRIPMASTER
SUDTIND-B,BSE,521113.BO,Suditi Industries,SUDTIND-B|Suditi Industries|Suditi Industries Limited,,INE691D01012,521113,IIFL_SCRIPMASTER
SUGALDAM,BSE,511654.BO,Sugal & Damani Share Brokers L,SUGALDAM|Sugal & Damani Share Brokers L,,INE309D01011,511654,IIFL_SCRIPMASTER
SUJALA,BSE,539117.BO,Sujala Trading & Holding,SUJALA|Sujala Trading & Holding|Sujala Trading & Holding Limited,,INE029H01016,539117,IIFL_SCRIPMASTER
SUKHJITS,BSE,524542.BO,Sukhjit Starch & Chemicals,SUKHJITS|Sukhjit Starch & Chemicals|Sukhjit Starch & Chemicals Limited,,INE450E01029,524542,IIFL_SCRIPMASTER
SULA,BSE,543711.BO,Sula Vineyards,SULA|Sula Vineyards|Sula Vineyards Limited,,INE142Q01026,543711,IIFL_SCRIPMASTER
SULABEN,BSE,508969.BO,Sulabh Engineers & Services Lt,SULABEN|Sulabh Engineers & Services Lt,,INE673M01029,508969,IIFL_SCRIPMASTER
SUMEDHA,BSE,530419.BO,Sumedha Fiscal Services,SUMEDHA|Sumedha Fiscal Services|Sumedha Fiscal Services Limited,,INE886B01012,530419,IIFL_SCRIPMASTER
SUMEETINDS,BSE,514211.BO,Sumeet Industries,SUMEETINDS|Sumeet Industries|Sumeet Industries Limited,,INE235C01036,514211,IIFL_SCRIPMASTER
SUMERUIND,BSE,530445.BO,Sumeru Industries,SUMERUIND|Sumeru Industries|Sumeru Industries Limited,,INE764B01029,530445,IIFL_SCRIPMASTER
SUMIT,BSE,202533.BO,Sumit Woods,SUMIT|Sumit Woods|Sumit Woods Limited,,INE748Z01013,202533,IIFL_SCRIPMASTER
SUMICHEM,BSE,542920.BO,Sumitomo Chemical India Limite,SUMICHEM|Sumitomo Chemical India Limite,,INE258G01013,542920,IIFL_SCRIPMASTER
SUMMITSEC,BSE,533306.BO,Summit Securities,SUMMITSEC|Summit Securities|Summit Securities Limited,,INE519C01017,533306,IIFL_SCRIPMASTER
SPARC,BSE,532872.BO,Sun Pharma Advanced Research C,SPARC|Sun Pharma Advanced Research C,,INE232I01014,532872,IIFL_SCRIPMASTER
SUNPHARMA,BSE,524715.BO,Sun Pharmaceutical Industries,SUNPHARMA|Sun Pharmaceutical Industries,,INE044A01036,524715,IIFL_SCRIPMASTER
SUNRETAIL,BSE,542025.BO,Sun Retail,SUNRETAIL|Sun Retail|Sun Retail Limited,,INE206Z01020,542025,IIFL_SCRIPMASTER
SUNTV,BSE,532733.BO,Sun Tv Network,SUNTV|Sun Tv Network|Sun Tv Network Limited,,INE424H01027,532733,IIFL_SCRIPMASTER
